PROLIFIC_PID,question_num,ans,intuition,color,damage_lvl,question_type
5bcbaa10b9ce3200017738ee,Q376_5,1.9,int,rocket,4321,acc_provc
5bcbaa10b9ce3200017738ee,Q376_6,1,int,rocket,4321,acc_provd
5b6515e83662a8000158b2aa,Q244,30,int,rocket,8642,allocation
5b6515e83662a8000158b2aa,Q160,2% penalty,int,rocket,8642,penalty
5b6515e83662a8000158b2aa,Q9...63,A Little Blameworthy,int,rocket,8642,praiseworthy
5b6515e83662a8000158b2aa,Q315,40,int,rocket,6211,allocation
5b6515e83662a8000158b2aa,Q316,1% penalty,int,rocket,6211,penalty
5b6515e83662a8000158b2aa,Q317,A Little Blameworthy,int,rocket,6211,praiseworthy
5b6515e83662a8000158b2aa,Q290,50,int,rocket,4321,allocation
5b6515e83662a8000158b2aa,Q291,5% penalty,int,rocket,4321,penalty
5b6515e83662a8000158b2aa,Q292,Very Blameworthy,int,rocket,4321,praiseworthy
5b6515e83662a8000158b2aa,Q374_1,10,int,rocket,8642,acc_prova
5b6515e83662a8000158b2aa,Q374_4,7,int,rocket,8642,acc_provb
5b6515e83662a8000158b2aa,Q374_5,2,int,rocket,8642,acc_provc
5b6515e83662a8000158b2aa,Q374_6,1,int,rocket,8642,acc_provd
5b6515e83662a8000158b2aa,Q375_1,6,int,rocket,6211,acc_prova
5b6515e83662a8000158b2aa,Q375_4,2.5,int,rocket,6211,acc_provb
5b6515e83662a8000158b2aa,Q375_5,1,int,rocket,6211,acc_provc
5b6515e83662a8000158b2aa,Q375_6,1,int,rocket,6211,acc_provd
5b6515e83662a8000158b2aa,Q376_1,4.5,int,rocket,4321,acc_prova
5b6515e83662a8000158b2aa,Q376_4,3.5,int,rocket,4321,acc_provb
5b6515e83662a8000158b2aa,Q376_5,2,int,rocket,4321,acc_provc
5b6515e83662a8000158b2aa,Q376_6,1,int,rocket,4321,acc_provd
660580d927be4548f883bbd3,Q246,35,int,blues,8642,allocation
660580d927be4548f883bbd3,Q215,2% penalty,int,blues,8642,penalty
660580d927be4548f883bbd3,Q9...129,A Little Blameworthy,int,blues,8642,praiseworthy
660580d927be4548f883bbd3,Q305,50,int,blues,6211,allocation
660580d927be4548f883bbd3,Q306,5% penalty,int,blues,6211,penalty
660580d927be4548f883bbd3,Q307,Very Blameworthy,int,blues,6211,praiseworthy
660580d927be4548f883bbd3,Q325,80,int,blues,4321,allocation
660580d927be4548f883bbd3,Q326,no penalty,int,blues,4321,penalty
660580d927be4548f883bbd3,Q327,Very Praiseworthy,int,blues,4321,praiseworthy
660580d927be4548f883bbd3,Q370_1,6,int,blues,8642,acc_prova
660580d927be4548f883bbd3,Q370_4,5,int,blues,8642,acc_provb
660580d927be4548f883bbd3,Q370_5,3,int,blues,8642,acc_provc
660580d927be4548f883bbd3,Q370_6,1,int,blues,8642,acc_provd
660580d927be4548f883bbd3,Q380_1,9,int,blues,6211,acc_prova
660580d927be4548f883bbd3,Q380_4,7,int,blues,6211,acc_provb
660580d927be4548f883bbd3,Q380_5,5,int,blues,6211,acc_provc
660580d927be4548f883bbd3,Q380_6,1,int,blues,6211,acc_provd
660580d927be4548f883bbd3,Q381_1,6.5,int,blues,4321,acc_prova
660580d927be4548f883bbd3,Q381_4,2.5,int,blues,4321,acc_provb
660580d927be4548f883bbd3,Q381_5,1.5,int,blues,4321,acc_provc
660580d927be4548f883bbd3,Q381_6,1.5,int,blues,4321,acc_provd
62879b859698ba45e6afa90f,Q244,40,int,rocket,8642,allocation
62879b859698ba45e6afa90f,Q160,no penalty,int,rocket,8642,penalty
62879b859698ba45e6afa90f,Q9...63,Neither,int,rocket,8642,praiseworthy
62879b859698ba45e6afa90f,Q315,50,int,rocket,6211,allocation
62879b859698ba45e6afa90f,Q316,no penalty,int,rocket,6211,penalty
62879b859698ba45e6afa90f,Q317,Very Praiseworthy,int,rocket,6211,praiseworthy
62879b859698ba45e6afa90f,Q290,60,int,rocket,4321,allocation
62879b859698ba45e6afa90f,Q291,no penalty,int,rocket,4321,penalty
62879b859698ba45e6afa90f,Q292,Very Praiseworthy,int,rocket,4321,praiseworthy
62879b859698ba45e6afa90f,Q374_1,10,int,rocket,8642,acc_prova
62879b859698ba45e6afa90f,Q374_4,6,int,rocket,8642,acc_provb
62879b859698ba45e6afa90f,Q374_5,4,int,rocket,8642,acc_provc
62879b859698ba45e6afa90f,Q374_6,2,int,rocket,8642,acc_provd
62879b859698ba45e6afa90f,Q375_1,6,int,rocket,6211,acc_prova
62879b859698ba45e6afa90f,Q375_4,4,int,rocket,6211,acc_provb
62879b859698ba45e6afa90f,Q375_5,1,int,rocket,6211,acc_provc
62879b859698ba45e6afa90f,Q375_6,2,int,rocket,6211,acc_provd
62879b859698ba45e6afa90f,Q376_1,4,int,rocket,4321,acc_prova
62879b859698ba45e6afa90f,Q376_4,3,int,rocket,4321,acc_provb
62879b859698ba45e6afa90f,Q376_5,2,int,rocket,4321,acc_provc
62879b859698ba45e6afa90f,Q376_6,1,int,rocket,4321,acc_provd
67f0fcd3cc783cdf7a1e45ab,Q246,20,int,blues,8642,allocation
67f0fcd3cc783cdf7a1e45ab,Q215,5% penalty,int,blues,8642,penalty
67f0fcd3cc783cdf7a1e45ab,Q9...129,Very Blameworthy,int,blues,8642,praiseworthy
67f0fcd3cc783cdf7a1e45ab,Q305,20,int,blues,6211,allocation
67f0fcd3cc783cdf7a1e45ab,Q306,5% penalty,int,blues,6211,penalty
67f0fcd3cc783cdf7a1e45ab,Q307,Very Blameworthy,int,blues,6211,praiseworthy
67f0fcd3cc783cdf7a1e45ab,Q325,25,int,blues,4321,allocation
67f0fcd3cc783cdf7a1e45ab,Q326,no penalty,int,blues,4321,penalty
67f0fcd3cc783cdf7a1e45ab,Q327,Neither,int,blues,4321,praiseworthy
67f0fcd3cc783cdf7a1e45ab,Q370_1,7,int,blues,8642,acc_prova
67f0fcd3cc783cdf7a1e45ab,Q370_4,6,int,blues,8642,acc_provb
67f0fcd3cc783cdf7a1e45ab,Q370_5,4,int,blues,8642,acc_provc
67f0fcd3cc783cdf7a1e45ab,Q370_6,2,int,blues,8642,acc_provd
67f0fcd3cc783cdf7a1e45ab,Q380_1,10,int,blues,6211,acc_prova
67f0fcd3cc783cdf7a1e45ab,Q380_4,7,int,blues,6211,acc_provb
67f0fcd3cc783cdf7a1e45ab,Q380_5,4,int,blues,6211,acc_provc
67f0fcd3cc783cdf7a1e45ab,Q380_6,2,int,blues,6211,acc_provd
67f0fcd3cc783cdf7a1e45ab,Q381_1,7,int,blues,4321,acc_prova
67f0fcd3cc783cdf7a1e45ab,Q381_4,5,int,blues,4321,acc_provb
67f0fcd3cc783cdf7a1e45ab,Q381_5,2,int,blues,4321,acc_provc
67f0fcd3cc783cdf7a1e45ab,Q381_6,2,int,blues,4321,acc_provd
5fdce42b1976282fd3db47e4,Q246,20,int,blues,8642,allocation
5fdce42b1976282fd3db47e4,Q215,5% penalty,int,blues,8642,penalty
5fdce42b1976282fd3db47e4,Q9...129,A Little Blameworthy,int,blues,8642,praiseworthy
5fdce42b1976282fd3db47e4,Q305,40,int,blues,6211,allocation
5fdce42b1976282fd3db47e4,Q306,5% penalty,int,blues,6211,penalty
5fdce42b1976282fd3db47e4,Q307,Moderately Blameworthy,int,blues,6211,praiseworthy
5fdce42b1976282fd3db47e4,Q325,50,int,blues,4321,allocation
5fdce42b1976282fd3db47e4,Q326,no penalty,int,blues,4321,penalty
5fdce42b1976282fd3db47e4,Q327,A Little Praiseworthy,int,blues,4321,praiseworthy
5fdce42b1976282fd3db47e4,Q370_1,6,int,blues,8642,acc_prova
5fdce42b1976282fd3db47e4,Q370_4,5,int,blues,8642,acc_provb
5fdce42b1976282fd3db47e4,Q370_5,3,int,blues,8642,acc_provc
5fdce42b1976282fd3db47e4,Q370_6,1,int,blues,8642,acc_provd
5fdce42b1976282fd3db47e4,Q380_1,10,int,blues,6211,acc_prova
5fdce42b1976282fd3db47e4,Q380_4,7,int,blues,6211,acc_provb
5fdce42b1976282fd3db47e4,Q380_5,4,int,blues,6211,acc_provc
5fdce42b1976282fd3db47e4,Q380_6,2,int,blues,6211,acc_provd
5fdce42b1976282fd3db47e4,Q381_1,8,int,blues,4321,acc_prova
5fdce42b1976282fd3db47e4,Q381_4,4,int,blues,4321,acc_provb
5fdce42b1976282fd3db47e4,Q381_5,3,int,blues,4321,acc_provc
5fdce42b1976282fd3db47e4,Q381_6,2,int,blues,4321,acc_provd
553eaedcfdf99b278df6d2f4,Q241,50,unint,rocket,8642,allocation
553eaedcfdf99b278df6d2f4,Q233,5% penalty,unint,rocket,8642,penalty
553eaedcfdf99b278df6d2f4,Q213,Moderately Blameworthy,unint,rocket,8642,praiseworthy
553eaedcfdf99b278df6d2f4,Q310,80,unint,rocket,6211,allocation
553eaedcfdf99b278df6d2f4,Q311,no penalty,unint,rocket,6211,penalty
553eaedcfdf99b278df6d2f4,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
553eaedcfdf99b278df6d2f4,Q295,70,unint,rocket,4321,allocation
553eaedcfdf99b278df6d2f4,Q296,5% penalty,unint,rocket,4321,penalty
553eaedcfdf99b278df6d2f4,Q297,Very Blameworthy,unint,rocket,4321,praiseworthy
553eaedcfdf99b278df6d2f4,Q377_1,9,unint,rocket,8642,acc_prova
553eaedcfdf99b278df6d2f4,Q377_4,7,unint,rocket,8642,acc_provb
553eaedcfdf99b278df6d2f4,Q377_5,4,unint,rocket,8642,acc_provc
553eaedcfdf99b278df6d2f4,Q377_6,1,unint,rocket,8642,acc_provd
553eaedcfdf99b278df6d2f4,Q378_1,8,unint,rocket,6211,acc_prova
553eaedcfdf99b278df6d2f4,Q378_4,4,unint,rocket,6211,acc_provb
553eaedcfdf99b278df6d2f4,Q378_5,1,unint,rocket,6211,acc_provc
553eaedcfdf99b278df6d2f4,Q378_6,1,unint,rocket,6211,acc_provd
553eaedcfdf99b278df6d2f4,Q379_1,5,unint,rocket,4321,acc_prova
553eaedcfdf99b278df6d2f4,Q379_4,4,unint,rocket,4321,acc_provb
553eaedcfdf99b278df6d2f4,Q379_5,2,unint,rocket,4321,acc_provc
553eaedcfdf99b278df6d2f4,Q379_6,1,unint,rocket,4321,acc_provd
67ec75846034d709d669d8aa,Q246,35,int,blues,8642,allocation
67ec75846034d709d669d8aa,Q215,5% penalty,int,blues,8642,penalty
67ec75846034d709d669d8aa,Q9...129,Very Blameworthy,int,blues,8642,praiseworthy
67ec75846034d709d669d8aa,Q305,50,int,blues,6211,allocation
67ec75846034d709d669d8aa,Q306,5% penalty,int,blues,6211,penalty
67ec75846034d709d669d8aa,Q307,Very Blameworthy,int,blues,6211,praiseworthy
67ec75846034d709d669d8aa,Q325,60,int,blues,4321,allocation
67ec75846034d709d669d8aa,Q326,no penalty,int,blues,4321,penalty
67ec75846034d709d669d8aa,Q327,Very Praiseworthy,int,blues,4321,praiseworthy
67ec75846034d709d669d8aa,Q370_1,7,int,blues,8642,acc_prova
67ec75846034d709d669d8aa,Q370_4,6,int,blues,8642,acc_provb
67ec75846034d709d669d8aa,Q370_5,3,int,blues,8642,acc_provc
67ec75846034d709d669d8aa,Q370_6,1,int,blues,8642,acc_provd
67ec75846034d709d669d8aa,Q380_1,10,int,blues,6211,acc_prova
67ec75846034d709d669d8aa,Q380_4,7,int,blues,6211,acc_provb
67ec75846034d709d669d8aa,Q380_5,5,int,blues,6211,acc_provc
67ec75846034d709d669d8aa,Q380_6,2,int,blues,6211,acc_provd
67ec75846034d709d669d8aa,Q381_1,9,int,blues,4321,acc_prova
67ec75846034d709d669d8aa,Q381_4,6,int,blues,4321,acc_provb
67ec75846034d709d669d8aa,Q381_5,4,int,blues,4321,acc_provc
67ec75846034d709d669d8aa,Q381_6,3,int,blues,4321,acc_provd
5fb0195bd0a22f3783170168,Q246,20,int,blues,8642,allocation
5fb0195bd0a22f3783170168,Q215,2% penalty,int,blues,8642,penalty
5fb0195bd0a22f3783170168,Q9...129,Moderately Blameworthy,int,blues,8642,praiseworthy
5fb0195bd0a22f3783170168,Q305,25,int,blues,6211,allocation
5fb0195bd0a22f3783170168,Q306,no penalty,int,blues,6211,penalty
5fb0195bd0a22f3783170168,Q307,Moderately Praiseworthy,int,blues,6211,praiseworthy
5fb0195bd0a22f3783170168,Q325,30,int,blues,4321,allocation
5fb0195bd0a22f3783170168,Q326,no penalty,int,blues,4321,penalty
5fb0195bd0a22f3783170168,Q327,Very Praiseworthy,int,blues,4321,praiseworthy
5fb0195bd0a22f3783170168,Q370_1,5,int,blues,8642,acc_prova
5fb0195bd0a22f3783170168,Q370_4,4,int,blues,8642,acc_provb
5fb0195bd0a22f3783170168,Q370_5,3,int,blues,8642,acc_provc
5fb0195bd0a22f3783170168,Q370_6,0,int,blues,8642,acc_provd
5fb0195bd0a22f3783170168,Q380_1,9,int,blues,6211,acc_prova
5fb0195bd0a22f3783170168,Q380_4,7,int,blues,6211,acc_provb
5fb0195bd0a22f3783170168,Q380_5,4,int,blues,6211,acc_provc
5fb0195bd0a22f3783170168,Q380_6,1,int,blues,6211,acc_provd
5fb0195bd0a22f3783170168,Q381_1,8,int,blues,4321,acc_prova
5fb0195bd0a22f3783170168,Q381_4,2,int,blues,4321,acc_provb
5fb0195bd0a22f3783170168,Q381_5,1,int,blues,4321,acc_provc
5fb0195bd0a22f3783170168,Q381_6,1,int,blues,4321,acc_provd
5581d02dfdf99b59ca8dfb3a,Q320,70,unint,blues,8642,allocation
5581d02dfdf99b59ca8dfb3a,Q321,no penalty,unint,blues,8642,penalty
5581d02dfdf99b59ca8dfb3a,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
5581d02dfdf99b59ca8dfb3a,Q245,33,unint,blues,6211,allocation
5581d02dfdf99b59ca8dfb3a,Q206,2% penalty,unint,blues,6211,penalty
5581d02dfdf99b59ca8dfb3a,Q9...103,A Little Blameworthy,unint,blues,6211,praiseworthy
5581d02dfdf99b59ca8dfb3a,Q300,66,unint,blues,4321,allocation
5581d02dfdf99b59ca8dfb3a,Q301,5% penalty,unint,blues,4321,penalty
5581d02dfdf99b59ca8dfb3a,Q302,Very Blameworthy,unint,blues,4321,praiseworthy
5581d02dfdf99b59ca8dfb3a,Q371_1,8,unint,blues,8642,acc_prova
5581d02dfdf99b59ca8dfb3a,Q371_4,6,unint,blues,8642,acc_provb
5581d02dfdf99b59ca8dfb3a,Q371_5,4,unint,blues,8642,acc_provc
5581d02dfdf99b59ca8dfb3a,Q371_6,0,unint,blues,8642,acc_provd
5581d02dfdf99b59ca8dfb3a,Q372_1,8,unint,blues,6211,acc_prova
5581d02dfdf99b59ca8dfb3a,Q372_4,2,unint,blues,6211,acc_provb
5581d02dfdf99b59ca8dfb3a,Q372_5,1,unint,blues,6211,acc_provc
5581d02dfdf99b59ca8dfb3a,Q372_6,0,unint,blues,6211,acc_provd
5581d02dfdf99b59ca8dfb3a,Q373_1,5,unint,blues,4321,acc_prova
5581d02dfdf99b59ca8dfb3a,Q373_4,3,unint,blues,4321,acc_provb
5581d02dfdf99b59ca8dfb3a,Q373_5,2,unint,blues,4321,acc_provc
5581d02dfdf99b59ca8dfb3a,Q373_6,0,unint,blues,4321,acc_provd
559c3e07fdf99b32b55f2d8d,Q244,30,int,rocket,8642,allocation
559c3e07fdf99b32b55f2d8d,Q160,3% penalty,int,rocket,8642,penalty
559c3e07fdf99b32b55f2d8d,Q9...63,A Little Blameworthy,int,rocket,8642,praiseworthy
559c3e07fdf99b32b55f2d8d,Q315,40,int,rocket,6211,allocation
559c3e07fdf99b32b55f2d8d,Q316,no penalty,int,rocket,6211,penalty
559c3e07fdf99b32b55f2d8d,Q317,Moderately Praiseworthy,int,rocket,6211,praiseworthy
559c3e07fdf99b32b55f2d8d,Q290,30,int,rocket,4321,allocation
559c3e07fdf99b32b55f2d8d,Q291,4% penalty,int,rocket,4321,penalty
559c3e07fdf99b32b55f2d8d,Q292,A Little Blameworthy,int,rocket,4321,praiseworthy
559c3e07fdf99b32b55f2d8d,Q374_1,9,int,rocket,8642,acc_prova
559c3e07fdf99b32b55f2d8d,Q374_4,7,int,rocket,8642,acc_provb
559c3e07fdf99b32b55f2d8d,Q374_5,4,int,rocket,8642,acc_provc
559c3e07fdf99b32b55f2d8d,Q374_6,1,int,rocket,8642,acc_provd
559c3e07fdf99b32b55f2d8d,Q375_1,7,int,rocket,6211,acc_prova
559c3e07fdf99b32b55f2d8d,Q375_4,3,int,rocket,6211,acc_provb
559c3e07fdf99b32b55f2d8d,Q375_5,2,int,rocket,6211,acc_provc
559c3e07fdf99b32b55f2d8d,Q375_6,2,int,rocket,6211,acc_provd
559c3e07fdf99b32b55f2d8d,Q376_1,6,int,rocket,4321,acc_prova
559c3e07fdf99b32b55f2d8d,Q376_4,4,int,rocket,4321,acc_provb
559c3e07fdf99b32b55f2d8d,Q376_5,3,int,rocket,4321,acc_provc
559c3e07fdf99b32b55f2d8d,Q376_6,1,int,rocket,4321,acc_provd
6674ceb52df5855822fe8879,Q241,50,unint,rocket,8642,allocation
6674ceb52df5855822fe8879,Q233,2% penalty,unint,rocket,8642,penalty
6674ceb52df5855822fe8879,Q213,Neither,unint,rocket,8642,praiseworthy
6674ceb52df5855822fe8879,Q310,65,unint,rocket,6211,allocation
6674ceb52df5855822fe8879,Q311,3% penalty,unint,rocket,6211,penalty
6674ceb52df5855822fe8879,Q312,Neither,unint,rocket,6211,praiseworthy
6674ceb52df5855822fe8879,Q295,40,unint,rocket,4321,allocation
6674ceb52df5855822fe8879,Q296,5% penalty,unint,rocket,4321,penalty
6674ceb52df5855822fe8879,Q297,Neither,unint,rocket,4321,praiseworthy
6674ceb52df5855822fe8879,Q377_1,9,unint,rocket,8642,acc_prova
6674ceb52df5855822fe8879,Q377_4,6,unint,rocket,8642,acc_provb
6674ceb52df5855822fe8879,Q377_5,3,unint,rocket,8642,acc_provc
6674ceb52df5855822fe8879,Q377_6,1,unint,rocket,8642,acc_provd
6674ceb52df5855822fe8879,Q378_1,7,unint,rocket,6211,acc_prova
6674ceb52df5855822fe8879,Q378_4,1,unint,rocket,6211,acc_provb
6674ceb52df5855822fe8879,Q378_5,0,unint,rocket,6211,acc_provc
6674ceb52df5855822fe8879,Q378_6,0,unint,rocket,6211,acc_provd
6674ceb52df5855822fe8879,Q379_1,4,unint,rocket,4321,acc_prova
6674ceb52df5855822fe8879,Q379_4,3,unint,rocket,4321,acc_provb
6674ceb52df5855822fe8879,Q379_5,1,unint,rocket,4321,acc_provc
6674ceb52df5855822fe8879,Q379_6,0,unint,rocket,4321,acc_provd
668879eaa1dc0707575d5c82,Q241,20,unint,rocket,8642,allocation
668879eaa1dc0707575d5c82,Q233,5% penalty,unint,rocket,8642,penalty
668879eaa1dc0707575d5c82,Q213,A Little Blameworthy,unint,rocket,8642,praiseworthy
668879eaa1dc0707575d5c82,Q310,20,unint,rocket,6211,allocation
668879eaa1dc0707575d5c82,Q311,no penalty,unint,rocket,6211,penalty
668879eaa1dc0707575d5c82,Q312,A Little Praiseworthy,unint,rocket,6211,praiseworthy
668879eaa1dc0707575d5c82,Q295,20,unint,rocket,4321,allocation
668879eaa1dc0707575d5c82,Q296,no penalty,unint,rocket,4321,penalty
668879eaa1dc0707575d5c82,Q297,Moderately Praiseworthy,unint,rocket,4321,praiseworthy
668879eaa1dc0707575d5c82,Q377_1,9,unint,rocket,8642,acc_prova
668879eaa1dc0707575d5c82,Q377_4,5,unint,rocket,8642,acc_provb
668879eaa1dc0707575d5c82,Q377_5,3,unint,rocket,8642,acc_provc
668879eaa1dc0707575d5c82,Q377_6,1,unint,rocket,8642,acc_provd
668879eaa1dc0707575d5c82,Q378_1,6,unint,rocket,6211,acc_prova
668879eaa1dc0707575d5c82,Q378_4,2,unint,rocket,6211,acc_provb
668879eaa1dc0707575d5c82,Q378_5,1,unint,rocket,6211,acc_provc
668879eaa1dc0707575d5c82,Q378_6,0.5,unint,rocket,6211,acc_provd
668879eaa1dc0707575d5c82,Q379_1,4.5,unint,rocket,4321,acc_prova
668879eaa1dc0707575d5c82,Q379_4,3,unint,rocket,4321,acc_provb
668879eaa1dc0707575d5c82,Q379_5,2.25,unint,rocket,4321,acc_provc
668879eaa1dc0707575d5c82,Q379_6,0.5,unint,rocket,4321,acc_provd
67a588fc73476d11c7db25ff,Q244,40,int,rocket,8642,allocation
67a588fc73476d11c7db25ff,Q160,3% penalty,int,rocket,8642,penalty
67a588fc73476d11c7db25ff,Q9...63,A Little Blameworthy,int,rocket,8642,praiseworthy
67a588fc73476d11c7db25ff,Q315,100,int,rocket,6211,allocation
67a588fc73476d11c7db25ff,Q316,no penalty,int,rocket,6211,penalty
67a588fc73476d11c7db25ff,Q317,Very Praiseworthy,int,rocket,6211,praiseworthy
67a588fc73476d11c7db25ff,Q290,90,int,rocket,4321,allocation
67a588fc73476d11c7db25ff,Q291,no penalty,int,rocket,4321,penalty
67a588fc73476d11c7db25ff,Q292,Very Praiseworthy,int,rocket,4321,praiseworthy
67a588fc73476d11c7db25ff,Q374_1,10,int,rocket,8642,acc_prova
67a588fc73476d11c7db25ff,Q374_4,6,int,rocket,8642,acc_provb
67a588fc73476d11c7db25ff,Q374_5,3,int,rocket,8642,acc_provc
67a588fc73476d11c7db25ff,Q374_6,0,int,rocket,8642,acc_provd
67a588fc73476d11c7db25ff,Q375_1,6,int,rocket,6211,acc_prova
67a588fc73476d11c7db25ff,Q375_4,2,int,rocket,6211,acc_provb
67a588fc73476d11c7db25ff,Q375_5,0,int,rocket,6211,acc_provc
67a588fc73476d11c7db25ff,Q375_6,0,int,rocket,6211,acc_provd
67a588fc73476d11c7db25ff,Q376_1,4,int,rocket,4321,acc_prova
67a588fc73476d11c7db25ff,Q376_4,3,int,rocket,4321,acc_provb
67a588fc73476d11c7db25ff,Q376_5,2,int,rocket,4321,acc_provc
67a588fc73476d11c7db25ff,Q376_6,0,int,rocket,4321,acc_provd
60e769ec9858960e8ad00886,Q320,50,unint,blues,8642,allocation
60e769ec9858960e8ad00886,Q321,no penalty,unint,blues,8642,penalty
60e769ec9858960e8ad00886,Q322,Neither,unint,blues,8642,praiseworthy
60e769ec9858960e8ad00886,Q245,30,unint,blues,6211,allocation
60e769ec9858960e8ad00886,Q206,no penalty,unint,blues,6211,penalty
60e769ec9858960e8ad00886,Q9...103,Neither,unint,blues,6211,praiseworthy
60e769ec9858960e8ad00886,Q300,30,unint,blues,4321,allocation
60e769ec9858960e8ad00886,Q301,no penalty,unint,blues,4321,penalty
60e769ec9858960e8ad00886,Q302,Neither,unint,blues,4321,praiseworthy
60e769ec9858960e8ad00886,Q371_1,10,unint,blues,8642,acc_prova
60e769ec9858960e8ad00886,Q371_4,7,unint,blues,8642,acc_provb
60e769ec9858960e8ad00886,Q371_5,3,unint,blues,8642,acc_provc
60e769ec9858960e8ad00886,Q371_6,0,unint,blues,8642,acc_provd
60e769ec9858960e8ad00886,Q372_1,8,unint,blues,6211,acc_prova
60e769ec9858960e8ad00886,Q372_4,2,unint,blues,6211,acc_provb
60e769ec9858960e8ad00886,Q372_5,0,unint,blues,6211,acc_provc
60e769ec9858960e8ad00886,Q372_6,0,unint,blues,6211,acc_provd
60e769ec9858960e8ad00886,Q373_1,6,unint,blues,4321,acc_prova
60e769ec9858960e8ad00886,Q373_4,5,unint,blues,4321,acc_provb
60e769ec9858960e8ad00886,Q373_5,2,unint,blues,4321,acc_provc
60e769ec9858960e8ad00886,Q373_6,0,unint,blues,4321,acc_provd
632e5efd3c0b88a031d8762a,Q241,50,unint,rocket,8642,allocation
632e5efd3c0b88a031d8762a,Q233,no penalty,unint,rocket,8642,penalty
632e5efd3c0b88a031d8762a,Q213,Very Praiseworthy,unint,rocket,8642,praiseworthy
632e5efd3c0b88a031d8762a,Q310,50,unint,rocket,6211,allocation
632e5efd3c0b88a031d8762a,Q311,no penalty,unint,rocket,6211,penalty
632e5efd3c0b88a031d8762a,Q312,Moderately Praiseworthy,unint,rocket,6211,praiseworthy
632e5efd3c0b88a031d8762a,Q295,50,unint,rocket,4321,allocation
632e5efd3c0b88a031d8762a,Q296,5% penalty,unint,rocket,4321,penalty
632e5efd3c0b88a031d8762a,Q297,A Little Blameworthy,unint,rocket,4321,praiseworthy
632e5efd3c0b88a031d8762a,Q377_1,10,unint,rocket,8642,acc_prova
632e5efd3c0b88a031d8762a,Q377_4,6,unint,rocket,8642,acc_provb
632e5efd3c0b88a031d8762a,Q377_5,3,unint,rocket,8642,acc_provc
632e5efd3c0b88a031d8762a,Q377_6,0,unint,rocket,8642,acc_provd
632e5efd3c0b88a031d8762a,Q378_1,7,unint,rocket,6211,acc_prova
632e5efd3c0b88a031d8762a,Q378_4,4,unint,rocket,6211,acc_provb
632e5efd3c0b88a031d8762a,Q378_5,1,unint,rocket,6211,acc_provc
632e5efd3c0b88a031d8762a,Q378_6,1,unint,rocket,6211,acc_provd
632e5efd3c0b88a031d8762a,Q379_1,6,unint,rocket,4321,acc_prova
632e5efd3c0b88a031d8762a,Q379_4,4,unint,rocket,4321,acc_provb
632e5efd3c0b88a031d8762a,Q379_5,2,unint,rocket,4321,acc_provc
632e5efd3c0b88a031d8762a,Q379_6,1,unint,rocket,4321,acc_provd
63acbf912d16917452e0bf4e,Q241,75,unint,rocket,8642,allocation
63acbf912d16917452e0bf4e,Q233,2% penalty,unint,rocket,8642,penalty
63acbf912d16917452e0bf4e,Q213,Very Praiseworthy,unint,rocket,8642,praiseworthy
63acbf912d16917452e0bf4e,Q310,70,unint,rocket,6211,allocation
63acbf912d16917452e0bf4e,Q311,2% penalty,unint,rocket,6211,penalty
63acbf912d16917452e0bf4e,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
63acbf912d16917452e0bf4e,Q295,60,unint,rocket,4321,allocation
63acbf912d16917452e0bf4e,Q296,no penalty,unint,rocket,4321,penalty
63acbf912d16917452e0bf4e,Q297,Moderately Praiseworthy,unint,rocket,4321,praiseworthy
63acbf912d16917452e0bf4e,Q377_1,9,unint,rocket,8642,acc_prova
63acbf912d16917452e0bf4e,Q377_4,7,unint,rocket,8642,acc_provb
63acbf912d16917452e0bf4e,Q377_5,3,unint,rocket,8642,acc_provc
63acbf912d16917452e0bf4e,Q377_6,1,unint,rocket,8642,acc_provd
63acbf912d16917452e0bf4e,Q378_1,9,unint,rocket,6211,acc_prova
63acbf912d16917452e0bf4e,Q378_4,6,unint,rocket,6211,acc_provb
63acbf912d16917452e0bf4e,Q378_5,1,unint,rocket,6211,acc_provc
63acbf912d16917452e0bf4e,Q378_6,1,unint,rocket,6211,acc_provd
63acbf912d16917452e0bf4e,Q379_1,6,unint,rocket,4321,acc_prova
63acbf912d16917452e0bf4e,Q379_4,4,unint,rocket,4321,acc_provb
63acbf912d16917452e0bf4e,Q379_5,2,unint,rocket,4321,acc_provc
63acbf912d16917452e0bf4e,Q379_6,1,unint,rocket,4321,acc_provd
67476b93eab65ae46ad3feeb,Q244,35,int,rocket,8642,allocation
67476b93eab65ae46ad3feeb,Q160,5% penalty,int,rocket,8642,penalty
67476b93eab65ae46ad3feeb,Q9...63,Very Blameworthy,int,rocket,8642,praiseworthy
67476b93eab65ae46ad3feeb,Q315,75,int,rocket,6211,allocation
67476b93eab65ae46ad3feeb,Q316,no penalty,int,rocket,6211,penalty
67476b93eab65ae46ad3feeb,Q317,Moderately Praiseworthy,int,rocket,6211,praiseworthy
67476b93eab65ae46ad3feeb,Q290,60,int,rocket,4321,allocation
67476b93eab65ae46ad3feeb,Q291,5% penalty,int,rocket,4321,penalty
67476b93eab65ae46ad3feeb,Q292,Very Blameworthy,int,rocket,4321,praiseworthy
67476b93eab65ae46ad3feeb,Q374_1,10,int,rocket,8642,acc_prova
