StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q189,Q191,Q190,Q209_First Click,Q209_Last Click,Q209_Page Submit,Q209_Click Count,Q241,Q233,Q213,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q242,Q213,Q201,Q202_First Click,Q202_Last Click,Q202_Page Submit,Q202_Click Count,Q263,Q216,Q206,Q133_First Click,Q133_Last Click,Q133_Page Submit,Q133_Click Count,Q244,Q160,Q9,Q134_First Click,Q134_Last Click,Q134_Page Submit,Q134_Click Count,Q245,Q206,Q9,Q135_First Click,Q135_Last Click,Q135_Page Submit,Q135_Click Count,Q246,Q215,Q9,Q136_First Click,Q136_Last Click,Q136_Page Submit,Q136_Click Count,Q247,Q212,Q9,Q137_First Click,Q137_Last Click,Q137_Page Submit,Q137_Click Count,Q248,Q218,Q9,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q249,Q219,Q9,Q139_First Click,Q139_Last Click,Q139_Page Submit,Q139_Click Count,Q250,Q217,Q9,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,Q251,Q222,Q9,Q141_First Click,Q141_Last Click,Q141_Page Submit,Q141_Click Count,Q252,Q220,Q9,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,Q253,Q221,Q240,Q143_First Click,Q143_Last Click,Q143_Page Submit,Q143_Click Count,Q254,Q224,Q9,Q144_First Click,Q144_Last Click,Q144_Page Submit,Q144_Click Count,Q255,Q225,Q9,Q145_First Click,Q145_Last Click,Q145_Page Submit,Q145_Click Count,Q256,Q223,Q9,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,Q257,Q226,Q9,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q258,Q228,Q9,Q148_First Click,Q148_Last Click,Q148_Page Submit,Q148_Click Count,Q259,Q230,Q9,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,Q260,Q227,Q9,Q150_First Click,Q150_Last Click,Q150_Page Submit,Q150_Click Count,Q261,Q229,Q9,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,Q262,Q232,Q9,Q234,Q235,Q236,Q237,SubjNumTest_1,SubjNumTest_2,Q239_1,MoralDes_Intuition_1,MoralDes_Intuition_2,MoralDes_Intuition_3,MoralDes_Delib_1,MoralDes_Delib_2,MoralDes_Delib_3,MoralDes_Integration_1,MoralDes_Integration_2,MoralDes_Integration_3,MoralDes_Rules_1,MoralDes_Rules_2,MoralDes_Rules_3,MoralDes_Rules_1,MoralDes_Rules_2,MoralDes_Rules_3,Q19,Q19_3_TEXT,Q20,Q21,Q24,Q26,Q168,Q28,Q28_8_TEXT,Q30,Q32,Q33,Q34,Q35,Q192,PROLIFIC_PID,PageCount,blockOrder,blockName
2025-04-03 10:18:13,2025-04-03 10:30:23,IP Address,170.158.107.209,100,729,True,2025-04-03 10:30:23,R_7KXMO5SNpinHMhr,,,,,43.181,-76.1088,anonymous,EN,Desktop or laptop,Yes,English,4.226,8.488,9.943,5,25,no penalty,Very Praiseworthy,1.945,15.201,16.001,8,0,no penalty,Neither,2.131,7.683,8.657,6,5,5% penalty,Moderately Praiseworthy,3.177,6.937,8.494,5,25,no penalty,Very Praiseworthy,3.43,14.469,15.422,5,25,no penalty,Neither,3.574,10.669,11.528,6,25,5% penalty,Very Blameworthy,2.851,43.21,44.713,10,70,no penalty,Very Praiseworthy,1.986,13.226,13.954,6,10,no penalty,Very Praiseworthy,3.054,11.442,15.225,6,70,5% penalty,Very Blameworthy,4.234,12.501,14.227,5,20,no penalty,Very Praiseworthy,2.214,9.352,10.1,5,25,no penalty,Very Praiseworthy,1.707,9.098,10.201,6,25,no penalty,Very Praiseworthy,2.798,8.059,10.145,4,25,no penalty,Moderately Blameworthy,2.28,7.045,7.698,6,25,5% penalty,Very Blameworthy,3.852,11.199,12.411,5,50,5% penalty,Moderately Blameworthy,2.824,8.757,9.494,5,50,no penalty,Very Praiseworthy,4.339,16.203,16.977,5,60,no penalty,Very Praiseworthy,5.355,15.056,16.304,5,20,no penalty,Very Praiseworthy,2.764,7.853,8.699,5,50,5% penalty,Very Blameworthy,3.691,15.87,18.07,5,60,no penalty,Very Praiseworthy,17.502,132.041,132.927,5,35,no penalty,Very Blameworthy,4.509,16.822,17.399,5,20,no penalty,Very Praiseworthy,Somewhat Difficult,Slightly confident,"I considered the damage done and if the town had taken precautions when they hadnt, would the damage be better? Or if they took precautions when the damage was small, is it because of the precautions? ",No,Somewhat good,Somewhat good,Rarely,Very much,Very much,Completely,Very much,Very much,Very much,Completely,Completely,Completely,Completely,Completely,Completely,Very much,Very much,Very much,Female,,Right-handed,White,33,Slightly Liberal,Somewhat Conservative,Christianity/Catholic,,Somewhat religious,Married,Master's degree,Employed for wages full-time,"$100,001 - $150,000","None. I would like to see a progress bar, but that is not an issue, just a preference :)",66ba79010fb542c656001b7e,23,"Start, ALLOC5, ALLOC15, ALLOC18, ALLOC20, ALLOC6, ALLOC7, Attention Check 1, ALLOC19, ALLOC19, ALLOC4, ALLOC2, ALLOC12, ALLOC16, ALLOC1, ALLOC9, Attention Check 2, ALLOC8, ALLOC13, ALLOC11, ALLOC17, ALLOC14, ALLOC10",ALLOC10
2025-04-03 09:51:20,2025-04-03 10:33:28,IP Address,68.33.206.127,100,2527,True,2025-04-03 10:33:29,R_3WJnx1Lh0Rq9T69,,,,,37.4928,-77.47,anonymous,EN,Desktop or laptop,Yes,English,15.649,25.106,31.435,4,25,no penalty,Very Praiseworthy,10.853,33.402,35.241,4,25,2% penalty,Neither,7.057,21.981,23.172,3,5,5% penalty,Moderately Praiseworthy,9.486,15.646,20.04,3,25,no penalty,Very Praiseworthy,6.039,16.799,19.769,3,25,no penalty,A Little Praiseworthy,6.879,24.183,25.797,3,25,no penalty,Moderately Blameworthy,14.941,58.204,62.54,5,67,no penalty,Moderately Praiseworthy,16.389,52.584,53.918,3,5,no penalty,A Little Praiseworthy,37.384,71.77,76.648,3,50,no penalty,A Little Blameworthy,15.613,31.389,35.425,3,5,no penalty,Neither,371.735,394.675,395.915,3,25,no penalty,Moderately Praiseworthy,9.339,24.875,27.21,3,25,no penalty,Very Praiseworthy,14.7,28.95,31.009,3,25,no penalty,Neither,4.144,12.104,14.861,3,25,2% penalty,Very Blameworthy,38.194,83.831,85.79,3,50,no penalty,Neither,24.032,32.614,34.122,4,50,no penalty,A Little Praiseworthy,15.608,32.901,37.206,3,60,no penalty,Moderately Praiseworthy,54.436,68.237,69.691,4,15,no penalty,Moderately Praiseworthy,9.26,29.455,33.901,4,40,2% penalty,Moderately Blameworthy,68.643,127.893,137.09,3,40,no penalty,Very Praiseworthy,43.315,55.762,60.045,4,40,2% penalty,Moderately Blameworthy,38.01,53.178,54.435,3,10,no penalty,A Little Praiseworthy,Somewhat Easy,Highly Confident,"It seems that penalizing AND assigning blame could be excessively punitive. If a community voted not to prepare & then lost their community, they would know better than anyone that they screwed up. Then to assign public blame on top of that - I don't know - just not sure piling economic punishment on top of that achieves the intended goal. It seems like it'd just be a future tax that the poor would end up paying when it was probably the affluent business class who pushed to not prepare.",No,Somewhat good,Very good,Very often,Very much,Slightly,Somewhat,Completely,Completely,Completely,Somewhat,Somewhat,Somewhat,Slightly,Slightly,Slightly,Somewhat,Very much,Very much,Male,,Right-handed,White,48,Somewhat Liberal,Somewhat Liberal,Daoism,,Not at all religious,Married,"Some college, but no college degree",Self-employed,"$80,001 - $100,000","No, I thought this was a very interesting study. Keep up the good work.",671725ffff36a50355a52513,23,"Start, ALLOC18, ALLOC7, ALLOC17, ALLOC1, ALLOC2, ALLOC15, Attention Check 1, ALLOC16, ALLOC14, ALLOC14, ALLOC8, ALLOC11, ALLOC4, ALLOC6, ALLOC19, Attention Check 2, ALLOC20, ALLOC10, ALLOC5, ALLOC9, ALLOC12, ALLOC13",ALLOC13
2025-04-03 10:12:09,2025-04-03 10:34:13,IP Address,108.51.26.112,100,1323,True,2025-04-03 10:34:13,R_5Ejv4IynS5KFtjO,,,,,38.7592,-76.9858,anonymous,EN,Desktop or laptop,Yes,English,2.841,36.321,38.355,7,25,no penalty,A Little Praiseworthy,4.44,19.92,24.786,4,0,no penalty,Neither,5.269,12.685,33.928,4,5,5% penalty,Moderately Praiseworthy,3.007,15.151,16.442,5,25,no penalty,Very Praiseworthy,3.103,10.312,12.738,4,25,no penalty,Neither,3.123,9.467,11.221,4,25,4% penalty,Very Blameworthy,3.204,24.98,25.75,5,55,no penalty,Very Praiseworthy,6.964,22.052,27.406,4,15,no penalty,Neither,3.716,25.868,42.51,8,51,3% penalty,Moderately Blameworthy,2.923,17.803,21.238,6,20,no penalty,Neither,10.829,29.397,37.512,5,30,no penalty,Moderately Praiseworthy,31.424,75.392,85.195,8,75,no penalty,Very Praiseworthy,2.906,34.216,35.259,5,15,1% penalty,A Little Praiseworthy,27.251,51.746,57.181,10,70,4% penalty,Very Blameworthy,7.488,20.216,21.394,4,20,1% penalty,Moderately Blameworthy,9.45,55.594,56.964,6,40,no penalty,A Little Praiseworthy,4.444,22.828,24.366,4,42,no penalty,Moderately Praiseworthy,11.194,28.834,30.18,5,35,no penalty,Moderately Praiseworthy,3.253,23.213,25.824,7,20,4% penalty,Very Blameworthy,7.086,16.318,20.2,4,55,no penalty,Very Praiseworthy,4.572,32.236,33.295,7,40,3% penalty,Moderately Blameworthy,7.216,19.511,20.394,4,30,no penalty,Moderately Praiseworthy,Somewhat Difficult,Fairly confident,"I focused on whether Province A responsible declared a state of emergency when the natural disaster rating was high enough.  If they didn't, I would penalize them with a financial penalty.  I would also be more likely to say they are blameworthy. ",No,Somewhat good,Extremely good,Very often,Not at all,Not at all,Not at all,Very much,Completely,Completely,Not at all,Slightly,Very much,Completely,Somewhat,Completely,Very much,Completely,Very much,Male,,Right-handed,Black or African American,42,Extremely Liberal,Extremely Liberal,None,,Not at all religious,Single,Bachelor's degree,Employed for wages full-time,"$40,001 - $60,000",No.,579f1d3bc9abeb0001af52d8,23,"Start, ALLOC12, ALLOC10, ALLOC9, ALLOC19, ALLOC16, ALLOC6, Attention Check 1, ALLOC14, ALLOC18, ALLOC15, ALLOC7, ALLOC20, ALLOC13, ALLOC5, ALLOC8, Attention Check 2, ALLOC11, ALLOC17, ALLOC17, ALLOC4, ALLOC2, ALLOC1",ALLOC1
2025-04-03 10:23:59,2025-04-03 10:35:42,IP Address,174.103.163.85,100,703,True,2025-04-03 10:35:43,R_5gG6J1JfYByxsIf,,,,,43.0818,-87.892,anonymous,EN,Desktop or laptop,Yes,English,1.823,10.326,11.495,5,25,3% penalty,Moderately Blameworthy,2.121,7.266,9.005,4,0,no penalty,Neither,1.993,7.341,9.409,6,5,5% penalty,Moderately Praiseworthy,1.741,9.369,12.27,5,25,no penalty,Very Praiseworthy,5.027,19.405,22.306,4,25,no penalty,Very Praiseworthy,1.8,8.027,8.992,5,25,5% penalty,Moderately Blameworthy,1.843,15.178,16.632,8,50,no penalty,Very Praiseworthy,1.913,7.464,10.613,6,5,5% penalty,Very Blameworthy,1.592,13.825,18.961,10,50,5% penalty,Very Blameworthy,1.804,7.684,8.83,4,10,no penalty,Very Praiseworthy,1.815,11.041,11.823,7,25,5% penalty,Moderately Blameworthy,2.496,17.675,18.252,4,20,no penalty,Very Praiseworthy,2.16,11.722,12.809,6,30,no penalty,Moderately Praiseworthy,1.97,11.966,16.368,4,25,5% penalty,Very Blameworthy,2.418,9.807,11.055,4,30,no penalty,A Little Praiseworthy,2.466,16.566,17.289,6,30,2% penalty,A Little Blameworthy,2.173,9.073,12.432,4,35,no penalty,A Little Praiseworthy,2.275,24.775,25.878,10,10,5% penalty,Very Blameworthy,1.991,11.635,12.069,7,40,5% penalty,Very Blameworthy,1.327,15.128,16.841,7,25,no penalty,Very Praiseworthy,2.186,10.975,13.694,4,30,5% penalty,Very Blameworthy,2.463,22.443,23.035,8,15,no penalty,A Little Praiseworthy,Somewhat Difficult,Slightly confident,"I didn't want to penalize people too harshly for trying to protect their citizens. I also didn't want to encourage calling for state of emergency if not needed, though. So I just tried to be fair and strike a balance between allocation of funds and not penalizing too harshly, but bring firm when necessary.",No,Extremely good,Extremely good,Always,Slightly,Slightly,Slightly,Completely,Completely,Completely,Completely,Completely,Completely,Very much,Somewhat,Very much,Completely,Completely,Completely,Male,,Right-handed,White,39,Extremely Liberal,Extremely Liberal,None,,Not at all religious,Single,"High school graduate (high school diploma, or a legally-accepted equivalent)",Employed for wages full-time,"$40,001 - $60,000","Not at all, seemed very straightforward. A progress bar is always nice, though!",56f1d53bf2df32000b8f3748,23,"Start, , ALLOC10, ALLOC20, ALLOC16, ALLOC13, ALLOC11, Attention Check 1, ALLOC14, ALLOC19, ALLOC2, ALLOC5, ALLOC6, ALLOC12, ALLOC4, ALLOC8, Attention Check 2, ALLOC1, ALLOC18, ALLOC15, ALLOC9, ALLOC7, ALLOC17",ALLOC17
2025-04-03 10:09:33,2025-04-03 10:45:45,IP Address,168.235.147.186,100,2171,True,2025-04-03 10:45:46,R_5EHlNTudiGS2kGM,,,,,33.9558,-118.3893,anonymous,EN,Desktop or laptop,Yes,English,7.785,35.63,37.313,5,8,no penalty,A Little Praiseworthy,6.498,44.144,45.435,9,0,no penalty,Neither,6.962,22.694,24.765,4,5,5% penalty,Moderately Praiseworthy,9.887,40.849,42.039,5,25,no penalty,Moderately Praiseworthy,6.564,33.448,35.417,5,10,no penalty,Neither,7.417,42.605,44.537,5,30,no penalty,Neither,6.576,103.371,104.508,6,40,no penalty,Very Praiseworthy,11.488,38.484,39.781,6,5,no penalty,A Little Praiseworthy,8.163,53.572,54.868,7,50,3% penalty,Moderately Blameworthy,6.537,42.209,44.075,6,20,no penalty,Neither,7.954,53.528,55.106,7,30,no penalty,Moderately Praiseworthy,15.895,136.003,140.147,18,30,no penalty,Very Praiseworthy,6.662,37.51,39.211,5,5,no penalty,Neither,10.194,42.02,53.105,5,10,2% penalty,A Little Blameworthy,7.692,45.847,46.986,7,50,4% penalty,Moderately Blameworthy,7.404,46.774,48.158,6,45,no penalty,Very Praiseworthy,9.495,38.283,39.705,5,35,no penalty,Moderately Praiseworthy,6.921,40.178,41.289,6,20,no penalty,Moderately Praiseworthy,9.969,47.684,49.451,7,50,4% penalty,Moderately Blameworthy,6.953,39.593,40.758,6,50,no penalty,Very Praiseworthy,5.768,44.204,46.562,6,35,no penalty,Moderately Blameworthy,6.879,40.096,44.737,7,28,no penalty,Moderately Praiseworthy,Difficult,Highly Confident,"I considered the damage severity of each province, the responsibility of their decision to declare a state of emergency, and the need to reward proactive actions without over penalizing provinces for minimal damage. ",No,Very good,Extremely good,Always,Very much,Somewhat,Very much,Somewhat,Very much,Completely,Very much,Somewhat,Very much,Completely,Very much,Completely,Completely,Slightly,Completely,Female,,Right-handed,Black or African American,61,Somewhat Liberal,Somewhat Liberal,Christianity/Non-Catholic,,Somewhat religious,Married,Bachelor's degree,Retired,"$80,001 - $100,000",No,67df08f55bf39d8387774f2a,23,"Start, ALLOC10, ALLOC7, ALLOC16, ALLOC9, ALLOC13, ALLOC5, Attention Check 1, ALLOC17, ALLOC2, ALLOC15, ALLOC14, ALLOC18, ALLOC8, ALLOC4, ALLOC19, Attention Check 2, ALLOC11, ALLOC20, ALLOC12, ALLOC12, ALLOC1, ALLOC6",ALLOC6
2025-04-03 10:29:24,2025-04-03 10:50:59,IP Address,107.145.27.80,100,1295,True,2025-04-03 10:50:59,R_1xDZV5i6t7jsACt,,,,,29.0039,-82.1887,anonymous,EN,Desktop or laptop,Yes,English,9.404,22.132,24.201,6,25,no penalty,A Little Praiseworthy,10.626,52.975,54.681,10,25,5% penalty,A Little Blameworthy,6.719,20.945,21.952,7,25,5% penalty,Moderately Blameworthy,18.355,42.275,43.743,7,40,no penalty,Very Praiseworthy,5.293,20.965,22.002,7,25,5% penalty,A Little Blameworthy,5.802,20.487,25.201,6,25,5% penalty,A Little Blameworthy,6.18,20.324,21.666,6,40,no penalty,Moderately Praiseworthy,9.978,34.086,35.457,9,18,no penalty,Moderately Praiseworthy,5.716,24.017,24.889,7,40,5% penalty,A Little Blameworthy,7.763,39.746,41,9,10,5% penalty,A Little Blameworthy,21.514,71.119,73.765,7,40,no penalty,Very Praiseworthy,10.997,27.135,28.36,7,40,no penalty,Very Praiseworthy,6.056,33.674,35.194,8,15,5% penalty,A Little Blameworthy,8.393,26.459,27.4,8,15,5% penalty,A Little Blameworthy,9.25,19.683,21.23,6,20,5% penalty,A Little Blameworthy,9.2,26.337,27.529,6,45,no penalty,Very Praiseworthy,48.334,66.349,67.502,8,50,no penalty,Very Praiseworthy,6.971,22.511,23.44,9,35,no penalty,Very Praiseworthy,8.047,25.059,27.19,7,15,5% penalty,A Little Blameworthy,13.451,27.077,28.197,6,40,no penalty,Very Praiseworthy,7.483,24.947,26.189,7,15,5% penalty,Moderately Blameworthy,11.727,23.961,25.358,6,35,no penalty,Very Praiseworthy,Somewhat Easy,Highly Confident,Good decision making when deciding to prepare. Fairness in allocation depending on preparedness and how bad damages were.,No,Somewhat good,Very good,Very often,Very much,Very much,Very much,Completely,Very much,Very much,Very much,Very much,Very much,Very much,Very much,Very much,Very much,Very much,Very much,Male,,Right-handed,White,63,Somewhat Conservative,Somewhat Conservative,Christianity/Catholic,,Slightly religious,Divorced,"Some college, but no college degree",Employed for wages part-time,"$20,001 - $40,000",None,66db806ba5f0250aa53ac293,23,"Start, ALLOC9, ALLOC2, ALLOC18, ALLOC10, ALLOC15, ALLOC14, Attention Check 1, ALLOC8, ALLOC17, ALLOC11, ALLOC19, ALLOC19, ALLOC20, ALLOC16, ALLOC4, Attention Check 2, ALLOC6, ALLOC1, ALLOC12, ALLOC5, ALLOC7, ALLOC13",ALLOC13
2025-04-03 10:10:07,2025-04-03 10:54:33,IP Address,47.231.163.147,100,2665,True,2025-04-03 10:54:34,R_7ZOPrAnx4utGY9P,,,,,40.0365,-86.1339,anonymous,EN,Desktop or laptop,Yes,English,3.64,11.984,12.744,5,5,1% penalty,Neither,16.334,27.07,31.616,4,0,no penalty,Neither,3.523,11.779,17.405,4,5,5% penalty,Moderately Praiseworthy,4.305,18.208,19.052,6,25,5% penalty,Very Praiseworthy,31.01,46.49,47.915,5,10,4% penalty,Moderately Praiseworthy,12.788,31.861,32.918,4,10,3% penalty,Moderately Blameworthy,3.056,12.632,14.908,4,60,5% penalty,Very Praiseworthy,2.434,20.771,22.62,4,10,4% penalty,A Little Blameworthy,2.878,11.958,14.569,4,18,4% penalty,Very Blameworthy,8.783,19.703,20.964,4,1,no penalty,Neither,100.955,118.106,119.141,6,30,5% penalty,A Little Praiseworthy,3.026,9.317,10.171,4,50,5% penalty,Very Praiseworthy,6.52,14.22,17.644,4,3,2% penalty,A Little Blameworthy,3.801,15.142,17.249,5,15,3% penalty,Very Blameworthy,3.487,13.263,14.513,4,15,3% penalty,Moderately Blameworthy,2.625,9.912,11.049,4,30,5% penalty,Moderately Praiseworthy,3.447,8.295,12.701,4,40,5% penalty,Very Praiseworthy,9.072,52.848,54.145,7,10,1% penalty,A Little Praiseworthy,6.898,20.093,22.074,4,15,4% penalty,Very Blameworthy,3.013,12.835,13.964,4,40,5% penalty,Very Praiseworthy,10.968,135.073,138.37,13,5,2% penalty,Moderately Blameworthy,4.949,15.293,16.151,5,30,3% penalty,A Little Praiseworthy,Somewhat Difficult,Highly Confident,"If a province fails to declare proper emergency or overexaggerate a risk, I will rate down the last question. I also allocate funding depending on whether a province declares an emergency plus the risk severity. Penalty rate depends on how much they get from central government.",No,Very good,Extremely good,Always,Very much,Somewhat,Very much,Somewhat,Very much,Very much,Somewhat,Very much,Somewhat,Very much,Very much,Completely,Very much,Somewhat,Somewhat,Male,,Right-handed,Asian,47,Slightly Liberal,Slightly Liberal,Christianity/Catholic,,Somewhat religious,Married,"Doctorate degree (examples: PhD, EdD)",Employed for wages full-time,"$150,001 - $250,000",None.,678eb97d32409c63e16af155,23,"Start, ALLOC19, ALLOC16, ALLOC2, ALLOC11, ALLOC17, ALLOC20, Attention Check 1, ALLOC8, ALLOC4, ALLOC1, ALLOC12, ALLOC9, ALLOC10, ALLOC6, ALLOC13, Attention Check 2, ALLOC13, ALLOC14, ALLOC15, ALLOC5, ALLOC18, ALLOC7",ALLOC7
2025-04-03 10:27:50,2025-04-03 10:54:56,IP Address,173.207.255.135,100,1625,True,2025-04-03 10:54:56,R_3f9tGOl5ETo4ZBI,,,,,32.107,-81.2499,anonymous,EN,Desktop or laptop,Yes,English,5.532,15.596,17.41,4,10,no penalty,Very Praiseworthy,4.552,17.882,18.954,4,50,5% penalty,Very Blameworthy,8.032,29.374,31.76,4,5,5% penalty,Moderately Praiseworthy,10.365,19,19.887,4,50,no penalty,Moderately Praiseworthy,6.915,20.313,21.851,4,10,no penalty,Very Praiseworthy,3.944,12.726,13.642,4,50,5% penalty,Very Blameworthy,8.603,26.009,26.989,4,35,no penalty,Moderately Praiseworthy,3.794,9.58,12.46,6,5,no penalty,Very Praiseworthy,3.266,20.574,22.614,4,40,5% penalty,Very Blameworthy,4.458,15.422,19.819,4,5,no penalty,Very Praiseworthy,4.603,18.591,19.329,4,15,no penalty,Neither,6.565,49.771,54.461,5,50,no penalty,Moderately Praiseworthy,7.277,17.452,18.58,4,10,no penalty,A Little Praiseworthy,5.27,32.426,34.116,8,50,no penalty,A Little Praiseworthy,6.041,27.376,33.045,4,25,3% penalty,Moderately Blameworthy,8.745,21.43,28.685,4,25,no penalty,Moderately Praiseworthy,4.431,19.713,20.657,4,35,3% penalty,Moderately Blameworthy,22.674,47.18,65.022,4,15,no penalty,Very Praiseworthy,6.453,55.717,56.619,4,50,5% penalty,Very Blameworthy,3.98,51.595,55.96,6,50,4% penalty,Moderately Blameworthy,10.571,46.625,50.724,8,50,5% penalty,Very Blameworthy,5.732,20.55,22.64,5,30,1% penalty,A Little Blameworthy,Somewhat Difficult,Fairly confident,"I compared Province A to all the other provinces and looked at whether or not they prepared before the storm, and how much damage they took. If I saw that they prepared for the storm and still took high damage compared to the other provinces, then I took that to mean that they did a poor job in preparing. I chose the amount of budget to use in relation to how much damage they took, the higher the damage the higher the percentage of budget would be needed to recover. ",No,Somewhat good,Extremely good,Very often,Slightly,Slightly,Slightly,Very much,Somewhat,Slightly,Slightly,Somewhat,Somewhat,Very much,Very much,Very much,Slightly,Slightly,Very much,Male,,Ambidextrous,White,57,Slightly Liberal,Slightly Liberal,None,,Not at all religious,Married,"Some college, but no college degree",Retired,"$80,001 - $100,000",No problems noted,5a0071766e1ea9000124db35,23,"Start, ALLOC16, ALLOC19, ALLOC10, ALLOC13, ALLOC13, ALLOC5, Attention Check 1, ALLOC14, ALLOC4, ALLOC8, ALLOC12, ALLOC6, ALLOC11, ALLOC1, ALLOC18, Attention Check 2, ALLOC15, ALLOC7, ALLOC2, ALLOC20, ALLOC17, ALLOC9",ALLOC9
2025-04-03 10:53:54,2025-04-03 11:06:27,IP Address,155.98.131.7,100,752,True,2025-04-03 11:06:28,R_1eq2ICF6njXMozg,,,,,40.7664,-111.8392,anonymous,EN,Desktop or laptop,Yes,English,1.743,9.365,10.624,6,10,no penalty,Neither,1.863,13.747,15.71,5,0,no penalty,Neither,1.766,11.611,12.429,5,5,5% penalty,Moderately Praiseworthy,2.671,11.266,13.376,6,80,no penalty,Neither,3.103,9.927,11.04,4,10,no penalty,Neither,8.435,44.15,45.599,9,25,no penalty,A Little Blameworthy,2.132,6.951,8.18,4,80,no penalty,Neither,2.104,9.298,10.217,4,5,no penalty,Neither,3.1,13.184,14.127,4,85,2% penalty,A Little Blameworthy,2.5,7.682,8.469,4,5,no penalty,Neither,1.762,12,13.06,4,20,no penalty,Neither,7.169,13.799,15.076,5,95,no penalty,Moderately Praiseworthy,3.115,29.094,31.894,9,15,no penalty,Neither,2.76,22.719,23.815,6,95,4% penalty,Moderately Blameworthy,2.821,17.751,18.571,5,30,2% penalty,A Little Blameworthy,1.462,16.203,16.838,5,60,no penalty,Neither,2.415,13.763,14.517,6,65,no penalty,Neither,3.243,11.487,12.336,5,10,no penalty,Neither,3.255,12.905,14.367,6,80,5% penalty,Moderately Blameworthy,1.748,9.146,10.732,6,80,no penalty,A Little Praiseworthy,1.776,10.242,11.489,5,80,4% penalty,A Little Blameworthy,1.82,14.902,15.443,5,50,no penalty,Neither,Somewhat Easy,Slightly confident,there were 4 places that could vote if they wanted to have a state of emergency. then the rating of the storm damage was provided and it showed whether or not they had declared emergency,No,Not at all good,Slightly good,Very often,Somewhat,Slightly,Somewhat,Slightly,Very much,Very much,Somewhat,Somewhat,Somewhat,Not at all,Not at all,Not at all,Slightly,Very much,Very much,Male,,Right-handed,Asian,19,Slightly Conservative,Slightly Conservative,Christianity/Non-Catholic,,Slightly religious,Single,"Some college, but no college degree","Self-employed,A student","$100,001 - $150,000",i think the questions about tradeoffs at the end could be more clear,6598942c3d07928cc188ffdb,23,"Start, ALLOC4, ALLOC11, ALLOC13, ALLOC17, ALLOC2, ALLOC16, Attention Check 1, ALLOC1, ALLOC19, ALLOC19, ALLOC6, ALLOC9, ALLOC18, ALLOC14, ALLOC15, Attention Check 2, ALLOC12, ALLOC20, ALLOC8, ALLOC7, ALLOC10, ALLOC5",ALLOC5
2025-04-03 10:21:51,2025-04-03 11:29:46,IP Address,71.28.82.92,100,4074,True,2025-04-03 11:29:47,R_1LtJcz0Zv5NYal0,,,,,29.4119,-82.1098,anonymous,EN,Desktop or laptop,Yes,English,45.914,51.31,51.922,4,25,no penalty,Neither,2.495,16.51,23.254,5,0,no penalty,Neither,3.36,24.645,25.486,7,5,5% penalty,Moderately Praiseworthy,3.032,9.77,10.888,4,25,no penalty,Neither,1.852,8.059,8.878,4,25,no penalty,Neither,4.176,11.537,80.143,5,25,no penalty,Neither,5.803,18.116,20.86,6,85,no penalty,Neither,21.937,27.764,30.607,4,5,no penalty,Neither,2.081,9.632,10.465,4,70,no penalty,Neither,7.641,19.861,20.606,4,10,no penalty,Neither,2.094,7.289,7.964,4,25,no penalty,Neither,3.202,9.631,10.416,4,25,no penalty,Neither,3.68,9.217,10.564,5,25,no penalty,Neither,6.11,11.767,13.565,4,25,no penalty,Neither,216.686,264.738,269.804,5,35,no penalty,Neither,7.216,14.464,15.147,4,50,no penalty,Neither,3.048,20.23,20.929,4,50,no penalty,Neither,8.448,18.87,20.36,4,15,no penalty,Neither,2.224,14.471,15.304,5,60,no penalty,Neither,2.25,9.467,10.776,4,50,no penalty,Neither,4.618,12.39,14.87,4,40,no penalty,Neither,2.551,10.541,11.493,4,20,no penalty,Neither,Somewhat Easy,Highly Confident,who got the most damage got the most money,No,Slightly good,Slightly good,Very often,Slightly,Slightly,Slightly,Slightly,Slightly,Slightly,Very much,Very much,Very much,Very much,Very much,Very much,Very much,Very much,Very much,Male,,Right-handed,White,34,Extremely Liberal,Extremely Liberal,Christianity/Non-Catholic,,Somewhat religious,Single,"High school graduate (high school diploma, or a legally-accepted equivalent)",Employed for wages full-time,"$40,001 - $60,000",it ran fine,63b727ff899db0b1392413ed,23,"Start, ALLOC13, ALLOC8, ALLOC16, ALLOC1, ALLOC10, ALLOC11, Attention Check 1, ALLOC5, ALLOC4, ALLOC6, ALLOC9, ALLOC15, ALLOC2, ALLOC20, ALLOC14, Attention Check 2, ALLOC12, ALLOC7, ALLOC17, ALLOC17, ALLOC19, ALLOC18",ALLOC18
